STD_YM|GU_CD|DONG_CD|MCT_CAT_CD|DAY_CD|USE_CNT|USE_AMT
201611|65|101|30|06|162810|4185380802
201611|65|101|30|07|131478|3796443361
201611|65|101|31|01|21|2343745
201611|65|101|31|02|24|5331233
201611|65|101|31|03|61|22560738
201611|65|101|31|04|51|26102692
201611|65|101|31|05|35|11454397
201611|65|101|31|06|48|9933039
201611|65|101|31|07|32|7312899
201611|65|101|32|01|13369|152206895
201611|65|101|32|02|13581|130432959
201611|65|101|32|03|17391|172354694
201611|65|101|32|04|17904|191669026
201611|65|101|32|05|14082|142256866
201611|65|101|32|06|15108|173729047
201611|65|101|32|07|14741|169677588
201611|65|101|33|01|1819|55062913
201611|65|101|33|02|2804|86123125
201611|65|101|33|03|4322|192909591
201611|65|101|33|04|3455|126211159
201611|65|101|33|05|2815|93799263
201611|65|101|33|06|3315|138690139
201611|65|101|33|07|3276|114635840
201611|65|101|34|01|54|2415260
201611|65|101|34|02|137|27639213
201611|65|101|34|03|156|25962723
201611|65|101|34|04|205|45648639
201611|65|101|34|05|99|24631216
201611|65|101|34|06|164|33167964
201611|65|101|34|07|101|22478732
201611|65|101|35|01|4055|118964205
201611|65|101|35|02|5156|425494145
201611|65|101|35|03|6771|393885899
201611|65|101|35|04|7129|340284655
201611|65|101|35|05|4929|256227039
201611|65|101|35|06|5078|282704081
201611|65|101|35|07|6447|316368390
201611|65|101|36|01|1791|80476861
201611|65|101|36|02|1763|204141854
201611|65|101|36|03|2624|426908177
201611|65|101|36|04|2439|581845860
201611|65|101|36|05|2177|271898987
201611|65|101|36|06|2208|403426611
201611|65|101|36|07|3104|167005888
201611|65|102|01|01|732|140213633
201611|65|102|01|02|523|46586000
201611|65|102|01|03|828|33053040
201611|65|102|01|04|810|247416739
201611|65|102|01|05|900|106464111
201611|65|102|01|06|978|285346716
201611|65|102|01|07|848|260243884
201611|65|102|02|01|55|1422870
201611|65|102|02|02|17|98199633
201611|65|102|02|04|12|10923851
201611|65|102|02|05|15|1789863
201611|65|102|02|06|31|4700793
201611|65|102|02|07|99|6674995
201611|65|102|03|01|185|6602573
201611|65|102|03|02|202|8943099
201611|65|102|03|03|290|15245529
201611|65|102|03|04|289|16424421
201611|65|102|03|05|148|6416311
201611|65|102|03|06|184|7435606
201611|65|102|03|07|216|9455644
201611|65|102|04|01|5257|440340655
201611|65|102|04|02|4751|403991687
201611|65|102|04|03|5827|554390353
201611|65|102|04|04|6439|614422239
201611|65|102|04|05|5557|516447312
201611|65|102|04|06|5854|588796113
201611|65|102|04|07|5899|458287943
201611|65|102|05|01|574|34801580
201611|65|102|05|02|572|58733985
201611|65|102|05|03|826|106812420
201611|65|102|05|04|949|126599527
201611|65|102|05|05|818|100202405
201611|65|102|05|06|906|97551833
201611|65|102|05|07|1006|95876867
201611|65|102|06|01|1237|30459318
201611|65|102|06|02|238|10329583
201611|65|102|06|03|251|16392726
201611|65|102|06|04|302|15471368
201611|65|102|06|05|184|9127660
201611|65|102|06|06|1093|35269497
201611|65|102|06|07|1469|47049828
201611|65|102|07|01|37|32016745
201611|65|102|07|02|11|8260494
201611|65|102|07|03|37|54778662
201611|65|102|07|04|33|31788373
201611|65|102|07|05|20|18617708
201611|65|102|07|06|22|9747539
201611|65|102|07|07|51|53225070
201611|65|102|08|01|8393|411867613
201611|65|102|08|02|12342|649321104
201611|65|102|08|03|15009|769147825
201611|65|102|08|04|15451|816589651
201611|65|102|08|05|12512|648217756
201611|65|102|08|06|12665|673392124
201611|65|102|08|07|10414|507536372
201611|65|102|11|01|12647|157718105
201611|65|102|11|02|46042|440459696
201611|65|102|11|03|60090|578491102
201611|65|102|11|04|56775|576574809
201611|65|102|11|05|46840|434409330
201611|65|102|11|06|39114|394013871
201611|65|102|11|07|13020|172224251
201611|65|102|12|01|11|1272251
201611|65|102|12|02|44|30024152
201611|65|102|12|03|85|31107395
201611|65|102|12|04|104|57478755
201611|65|102|12|05|45|11270468
201611|65|102|12|06|48|21925304
201611|65|102|12|07|30|36398443
201611|65|102|13|01|19400|698115808
201611|65|102|13|02|28825|911794055
201611|65|102|13|03|34005|1052662428
201611|65|102|13|04|32861|1043748280
201611|65|102|13|05|26748|880027085
201611|65|102|13|06|30599|972951727
201611|65|102|13|07|32442|1512571195
201611|65|102|15|01|33888|195950923
201611|65|102|15|02|61872|337510991
201611|65|102|15|03|75786|417134323
201611|65|102|15|04|77600|432511437
201611|65|102|15|05|63585|352682234
201611|65|102|15|06|64418|369786813
201611|65|102|15|07|37783|229709346
201611|65|102|16|01|2116|458228231
201611|65|102|16|02|1455|316800905
201611|65|102|16|03|1804|391620580
201611|65|102|16|04|2051|365372380
201611|65|102|16|05|1432|324664481
201611|65|102|16|06|1560|355726200
201611|65|102|16|07|2233|474843300
201611|65|102|17|02|17|2658249
201611|65|102|17|04|26|1916310
201611|65|102|17|05|10|1199365
201611|65|102|17|06|5|69194
201611|65|102|17|07|5|991782
201611|65|102|18|01|225|23466836
201611|65|102|18|02|181|56271433
201611|65|102|18|03|299|56374919
201611|65|102|18|04|342|62719551
201611|65|102|18|05|238|24739184
201611|65|102|18|06|274|41480663
201611|65|102|18|07|188|20850225
201611|65|102|19|01|153|33613914
201611|65|102|19|02|172|17735666
201611|65|102|19|03|309|32136917
201611|65|102|19|04|292|36215495
201611|65|102|19|05|185|31012187
201611|65|102|19|06|229|22839174
201611|65|102|19|07|275|23563713
201611|65|102|20|01|98|4618638
201611|65|102|20|02|317|30085683
201611|65|102|20|03|447|44914133
201611|65|102|20|04|446|32131818
201611|65|102|20|05|441|31478848
201611|65|102|20|06|351|29725089
201611|65|102|20|07|222|12909809
201611|65|102|21|01|133|2026844
201611|65|102|21|02|2576|291877377
201611|65|102|21|03|3602|520363172
201611|65|102|21|04|3074|399121904
201611|65|102|21|05|2620|343796228
201611|65|102|21|06|2484|426203139
201611|65|102|21|07|914|45699720
201611|65|102|22|01|474|53648578
201611|65|102|22|02|688|182334063
201611|65|102|22|03|940|321374189
201611|65|102|22|04|1006|260632365
201611|65|102|22|05|563|140117377
201611|65|102|22|06|725|154991040
201611|65|102|22|07|819|236280633
201611|65|102|23|01|102|7711520
201611|65|102|23|02|689|59975476
201611|65|102|23|03|1270|130338776
201611|65|102|23|04|865|86328241
201611|65|102|23|05|710|81742701
201611|65|102|23|06|734|191488078
201611|65|102|23|07|245|32964627
201611|65|102|24|01|1383|51359518
201611|65|102|24|02|4198|424214038
201611|65|102|24|03|5592|577540358
201611|65|102|24|04|5502|584235849
201611|65|102|24|05|4388|446919917
201611|65|102|24|06|4671|504036341
201611|65|102|24|07|2759|350152213
201611|65|102|26|01|92|506177
201611|65|102|26|02|6228|712264375
201611|65|102|26|03|6297|1267312354
201611|65|102|26|04|5487|969750306
201611|65|102|26|05|5143|492379359
201611|65|102|26|06|5215|635958753
201611|65|102|26|07|2832|381480838
201611|65|102|27|01|724|7023048
201611|65|102|27|02|7959|111992519
201611|65|102|27|03|8013|142709788
201611|65|102|27|04|7707|96912973
201611|65|102|27|05|6389|112076015
201611|65|102|27|06|7072|140017627
201611|65|102|27|07|4189|76709997
201611|65|102|28|01|1179|62245683
201611|65|102|28|02|1364|63638717
201611|65|102|28|03|1502|59926743
201611|65|102|28|04|1799|65550809
201611|65|102|28|05|1228|51419204
201611|65|102|28|06|1975|88340405
201611|65|102|28|07|2045|108463998
201611|65|102|29|01|223|11324328
201611|65|102|29|02|325|33788366
201611|65|102|29|03|519|88291719
201611|65|102|29|04|449|77740859
201611|65|102|29|05|476|86784125
201611|65|102|29|06|426|54239766
201611|65|102|29|07|411|17808906
201611|65|102|30|01|67427|2009311524
201611|65|102|30|02|126768|3106825622
201611|65|102|30|03|165846|4908896134
201611|65|102|30|04|168184|5097387292
201611|65|102|30|05|137459|3986162296
201611|65|102|30|06|137725|3879189133
201611|65|102|30|07|77829|3111225338
201611|65|102|32|01|5887|49057179
201611|65|102|32|02|9752|88952805
201611|65|102|32|03|12972|142923520
201611|65|102|32|04|12733|124526771
201611|65|102|32|05|10607|100655779
201611|65|102|32|06|11509|114212122
201611|65|102|32|07|7007|61625308
201611|65|102|33|01|456|17719516
201611|65|102|33|02|1226|34141712
201611|65|102|33|03|1719|55544193
201611|65|102|33|04|1642|41682913
201611|65|102|33|05|1373|35622059
201611|65|102|33|06|1487|39848197
201611|65|102|33|07|785|38540417
201611|65|102|34|02|43|5663760
201611|65|102|34|03|109|18612319
201611|65|102|34|04|49|15759732
201611|65|102|34|05|42|5104198
201611|65|102|34|06|61|7181484
201611|65|102|34|07|37|6940457
201611|65|102|35|01|8356|141107954
201611|65|102|35|02|3486|199187587
201611|65|102|35|03|5277|200233504
201611|65|102|35|04|5473|271758878
201611|65|102|35|05|4956|183842284
201611|65|102|35|06|5451|221229778
201611|65|102|35|07|7369|179304016
201611|65|102|36|01|641|65068679
201611|65|102|36|02|2638|1300823700
201611|65|102|36|03|3174|1477308882
201611|65|102|36|04|2911|1231531311
201611|65|102|36|05|2277|924203694
201611|65|102|36|06|2500|845684687
201611|65|102|36|07|1353|159637922
201611|65|103|04|01|304|3670015
201611|65|103|04|02|198|13709874
201611|65|103|04|03|303|20505481
201611|65|103|04|04|251|7745658
201611|65|103|04|05|288|13308629
201611|65|103|04|06|190|17086117
201611|65|103|04|07|256|5166237
201611|65|103|05|02|16|2052993
201611|65|103|05|03|10|1008311
201611|65|103|05|06|22|1399744
201611|65|103|05|07|23|342724
201611|65|103|06|02|56|1746414
201611|65|103|06|03|54|2901486
201611|65|103|06|04|47|1695256
201611|65|103|06|05|47|1313184
201611|65|103|06|06|30|1552778
201611|65|103|06|07|41|2267723
201611|65|103|08|01|2588|121571115
201611|65|103|08|02|3041|145112795
201611|65|103|08|03|3915|210201852
201611|65|103|08|04|3805|234272179
201611|65|103|08|05|3048|157577537
201611|65|103|08|06|3616|189580178
201611|65|103|08|07|3025|142325048
201611|65|103|11|01|5|161453
201611|65|103|11|02|1958|13383394
201611|65|103|11|03|2416|19798060
201611|65|103|11|04|2545|17367513
201611|65|103|11|05|1996|21828325
201611|65|103|11|06|2048|48459093
201611|65|103|11|07|55|3143453
201611|65|103|12|05|5|461294
201611|65|103|12|06|5|599682
201611|65|103|13|01|9104|148803120
201611|65|103|13|02|8345|125270786
201611|65|103|13|03|10379|154419737
201611|65|103|13|04|10715|156782648
201611|65|103|13|05|8387|131782900
201611|65|103|13|06|8156|131441770
201611|65|103|13|07|9002|157620239
201611|65|103|15|01|9818|54670619
201611|65|103|15|02|10684|57313065
201611|65|103|15|03|13441|69734544
201611|65|103|15|04|13165|72951221
201611|65|103|15|05|11416|62345271
201611|65|103|15|06|11800|65328230
201611|65|103|15|07|10709|59268733
201611|65|103|16|02|28|2124155
201611|65|103|16|03|30|3714342
201611|65|103|16|04|15|1291623
201611|65|103|16|05|21|816582
201611|65|103|16|06|22|563260
201611|65|103|16|07|11|539068
201611|65|103|17|02|10|55356
201611|65|103|17|04|7|36346
201611|65|103|17|06|10|1107106
201611|65|103|17|07|5|59968
201611|65|103|18|01|21|1772523
201611|65|103|18|02|22|1570356
201611|65|103|18|03|16|516742
201611|65|103|18|04|21|9548723
201611|65|103|18|05|20|2145017
201611|65|103|18|06|37|2508749
201611|65|103|18|07|26|942996
201611|65|103|20|01|80|1299915
201611|65|103|20|02|117|4750589
201611|65|103|20|03|112|3089569
201611|65|103|20|04|136|4165230
201611|65|103|20|05|112|2166721
201611|65|103|20|06|83|2356230
201611|65|103|20|07|96|2253983
201611|65|103|21|01|198|2661456
201611|65|103|21|02|309|245243636
201611|65|103|21|03|407|505860187
201611|65|103|21|04|424|396711838
201611|65|103|21|05|377|247805455
201611|65|103|21|06|357|411637918
201611|65|103|21|07|236|2588336
201611|65|103|22|01|11|734713
201611|65|103|22|02|135|30213293
201611|65|103|22|03|264|58024579
201611|65|103|22|04|196|37916029
201611|65|103|22|05|165|39309674
201611|65|103|22|06|145|30788316
201611|65|103|22|07|25|5351010
201611|65|103|23|02|6|125232
201611|65|103|23|03|33|3230575
201611|65|103|23|04|16|2107283
201611|65|103|23|05|11|6229964
201611|65|103|23|06|16|1512395
201611|65|103|24|01|273|3336247
201611|65|103|24|02|554|23764933
201611|65|103|24|03|638|36844702
201611|65|103|24|04|476|16831956
201611|65|103|24|05|579|30662591
201611|65|103|24|06|541|19863784
201611|65|103|24|07|665|24694411
201611|65|103|26|01|10|8809331
201611|65|103|26|02|2140|41751847
201611|65|103|26|03|2166|124585811
201611|65|103|26|04|1875|72458718
201611|65|103|26|05|1716|44678590
201611|65|103|26|06|1676|43100428
201611|65|103|26|07|1276|91914032
201611|65|103|27|02|2801|24573290
201611|65|103|27|03|2877|24222990
201611|65|103|27|04|2595|26873411
201611|65|103|27|05|2242|20271092
201611|65|103|27|06|2136|20842364
201611|65|103|27|07|1689|17211989
201611|65|103|28|01|655|15202243
201611|65|103|28|02|372|10472967
201611|65|103|28|03|348|11063456
201611|65|103|28|04|387|15032882
201611|65|103|28|05|299|10184691
201611|65|103|28|06|348|11870984
201611|65|103|28|07|644|20996844
201611|65|103|29|02|16|256065
201611|65|103|29|04|15|7316122
201611|65|103|29|05|35|8715257
201611|65|103|29|06|15|127317
201611|65|103|29|07|18|239081
201611|65|103|30|01|6877|101836864
201611|65|103|30|02|9811|142028271
201611|65|103|30|03|13550|204242940
201611|65|103|30|04|14436|227746159
201611|65|103|30|05|11866|223313164
201611|65|103|30|06|11947|179539443
201611|65|103|30|07|6681|99470890
201611|65|103|32|01|2127|18172456
201611|65|103|32|02|2050|17418969
201611|65|103|32|03|2895|24682174
201611|65|103|32|04|2792|23508976
201611|65|103|32|05|2299|19771098
201611|65|103|32|06|2244|22148956
201611|65|103|32|07|2266|22098238
201611|65|103|33|01|816|14351513
201611|65|103|33|02|732|14140101
201611|65|103|33|03|1061|19794452
201611|65|103|33|04|992|26431348
201611|65|103|33|05|796|16871840
201611|65|103|33|06|1101|28668824
201611|65|103|33|07|854|17550252
201611|65|103|35|01|1020|10940905
201611|65|103|35|02|1446|27267442
201611|65|103|35|03|1316|29954389
201611|65|103|35|04|1706|38055392
201611|65|103|35|05|1022|25248286
201611|65|103|35|06|1069|15347326
201611|65|103|35|07|1582|20468089
201611|65|103|36|01|5|776358
201611|65|103|36|02|125|12245412
201611|65|103|36|03|72|2298121
201611|65|103|36|04|90|1855076
201611|65|103|36|05|78|2931219
201611|65|103|36|06|107|3948962
201611|65|103|36|07|5|1150929
201611|65|104|04|01|554|53765164
201611|65|104|04|02|118|30656308
201611|65|104|04|03|294|59786711
201611|65|104|04|04|316|52426184
201611|65|104|04|05|183|18804541
201611|65|104|04|06|301|46900242
201611|65|104|04|07|492|51501501
201611|65|104|08|01|11800|590221724
201611|65|104|08|02|13143|686951963
201611|65|104|08|03|16719|892564512
201611|65|104|08|04|16233|884818581
201611|65|104|08|05|12858|682188757
201611|65|104|08|06|13854|744100747
201611|65|104|08|07|13449|685673695
201611|65|104|11|01|1036|18123003
201611|65|104|11|02|1030|21996786
201611|65|104|11|03|1715|34236584
201611|65|104|11|04|1556|27884255
201611|65|104|11|05|1011|17475951
201611|65|104|11|06|1038|16825268
201611|65|104|11|07|1015|23487175
201611|65|104|13|01|38734|3193715139
201611|65|104|13|02|22438|1659768700
201611|65|104|13|03|26718|1961879492
201611|65|104|13|04|28666|2103251886
201611|65|104|13|05|23775|1739519553
201611|65|104|13|06|26335|2068105887
201611|65|104|13|07|34443|2886244494
201611|65|104|15|01|8977|59724730
201611|65|104|15|02|7278|48362766
201611|65|104|15|03|9035|59321210
201611|65|104|15|04|9077|60447695
201611|65|104|15|05|7781|50481886
201611|65|104|15|06|10047|66751972
201611|65|104|15|07|12332|86184280
201611|65|104|16|05|5|92259
201611|65|104|16|07|5|216808
201611|65|104|24|01|465|1815132
201611|65|104|24|02|158|625589
201611|65|104|24|03|221|1766482
201611|65|104|24|04|228|768329
201611|65|104|24|05|200|1082983
201611|65|104|24|06|289|1529077
201611|65|104|24|07|430|1977675
201611|65|104|30|01|2561|93755575
201611|65|104|30|02|1151|71203890
201611|65|104|30|03|1505|69710353
201611|65|104|30|04|1380|61488072
201611|65|104|30|05|1225|48695406
201611|65|104|30|06|1541|188500469
201611|65|104|30|07|2414|148798129
201611|65|104|33|01|5|46129
201611|65|104|33|02|5|46129
201611|65|104|33|03|36|23642741
201611|65|104|33|04|22|21662395
201611|65|104|33|05|16|514085
201611|65|104|33|06|13|8548593
201611|65|104|33|07|16|1378717
201611|65|104|35|01|44|8709602
201611|65|104|35|02|59|15785865
201611|65|104|35|03|132|28745918
201611|65|104|35|04|73|9510414
201611|65|104|35|05|70|14741673
201611|65|104|35|06|45|8403307
201611|65|104|35|07|66|16457230
201611|65|104|36|02|7|581541
201611|65|104|36|03|5|322906
201611|65|104|36|04|5|968717
201611|65|104|36|06|10|2398728
201611|65|106|01|01|507|25383447
201611|65|106|01|02|311|16675051
201611|65|106|01|03|400|21371271
201611|65|106|01|04|307|15256328
201611|65|106|01|05|373|19666120
201611|65|106|01|06|361|19443583
201611|65|106|01|07|737|38186688
201611|65|106|02|01|5|507423
201611|65|106|02|02|665|17016687
201611|65|106|02|03|882|22964253
201611|65|106|02|04|835|25731569
201611|65|106|02|05|723|9064312
201611|65|106|02|06|768|8135199
201611|65|106|02|07|24|4969200
201611|65|106|03|01|479|32152594
201611|65|106|03|02|320|28772481
201611|65|106|03|03|359|29881472
201611|65|106|03|04|398|43619307
201611|65|106|03|05|316|40959080
201611|65|106|03|06|345|23140030
201611|65|106|03|07|536|40973204
201611|65|106|04|01|1874|35522516
201611|65|106|04|02|1566|190189442
201611|65|106|04|03|2125|217607245
201611|65|106|04|04|2235|242278753
201611|65|106|04|05|1628|144971349
201611|65|106|04|06|2001|149625455
201611|65|106|04|07|2115|99775166
201611|65|106|05|01|323|21831925
201611|65|106|05|02|357|30813629
201611|65|106|05|03|647|84692992
201611|65|106|05|04|613|98929707
201611|65|106|05|05|491|58329108
201611|65|106|05|06|654|79549892
201611|65|106|05|07|663|79431232
201611|65|106|06|01|95|1647526
201611|65|106|06|02|193|18066965
201611|65|106|06|03|279|12714493
201611|65|106|06|04|281|15411746
201611|65|106|06|05|176|5956154
201611|65|106|06|06|231|11069877
201611|65|106|06|07|290|11337609
201611|65|106|07|03|10|1122790
201611|65|106|07|05|5|1383882
201611|65|106|08|01|6013|193750817
201611|65|106|08|02|7776|260556039
201611|65|106|08|03|10344|346230868
201611|65|106|08|04|9883|325680261
201611|65|106|08|05|8229|279926342
201611|65|106|08|06|8426|352454277
201611|65|106|08|07|7237|243441347
201611|65|106|11|01|585|14377788
201611|65|106|11|02|1084|28945755
201611|65|106|11|03|1610|48340425
201611|65|106|11|04|1306|25809558
201611|65|106|11|05|1377|20864504
201611|65|106|11|06|1366|24704187
201611|65|106|11|07|1097|18896753
201611|65|106|12|01|36|9043214
201611|65|106|12|02|15|7057798
201611|65|106|12|03|15|7749739
201611|65|106|12|04|29|8557004
201611|65|106|12|05|24|3736481
201611|65|106|12|06|28|8605174
201611|65|106|12|07|32|11274123
